gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
subject-20902040,1,10.438052,-37.721104,19.636411,0.000000,1.098025,19.636411,45.909970,0,0,0,42.943391,437.000000,92.135561,9.054035,0.375912,1.075894,50.992510,[1 0 0]
