,objID,z,Sp,Scale,Vmax,gg2d,e_gg2d,rg2d,e_rg2d,gg2df,rg2df,dCol,__B_T_g,e__B_T_g,__B_T_r,e__B_T_r,__B_T_gf,__B_T_rf,Rhlg,Rhlr,Rchl_g,Rchl_r,Re,e_Re,e,e_e,phib,e_phib,Rd,e_Rd,i,e_i,phid,e_phid,__dx_g,e__dx_g,__dy_g,e__dy_g,__dx_r,e__dx_r,__dy_r,e__dy_r,S2g,S2r,ggMag,e_ggMag,gbMag,e_gbMag,gdMag,e_gdMag,rgMag,e_rgMag,rbMag,e_rbMag,rdMag,e_rdMag,nb,e_nb,PpS,Pn4,All,Sloan
20901999,587729776364814348,0.0203000009059906,2,0.41100001335144043,23.799000000000003,15.670000076293945,0.0,14.90999984741211,0.0,17.8700008392334,17.190000534057617,0.05999999865889549,0.25999999046325684,0.0,0.23000000417232513,0.0,0.8600000143051147,0.8299999833106995,4.360000133514404,4.599999904632568,3.1500000953674316,3.3299999237060547,0.6000000238418579,0.0,0.44999998807907104,0.009999999776482582,51.0,0.0,3.509999990463257,0.0,62.0,0.0,42.0,0.0,0.38999998569488525,0.0,0.2199999988079071,0.0,0.4399999976158142,0.009999999776482582,0.5199999809265137,0.009999999776482582,0.05000000074505806,0.05000000074505806,-19.25,0.0,-17.799999237060547,0.009999999776482582,-18.920000076293945,0.0,-19.93000030517578,0.0,-18.31999969482422,0.009999999776482582,-19.649999618530273,0.0,4.670000076293945,0.009999999776482582,0.0,All,Sloan,DR7
20902000,587741600952615088,0.02019999921321869,2,0.4099999964237213,11.39,15.800000190734863,0.0,15.319999694824219,0.009999999776482582,19.139999389648438,18.489999771118164,0.07999999821186066,0.03999999910593033,0.009999999776482582,0.05999999865889549,0.009999999776482582,0.3199999928474426,0.41999998688697815,4.630000114440918,4.550000190734863,3.5199999809265137,3.4600000381469727,0.949999988079071,0.05999999865889549,0.699999988079071,0.019999999552965164,154.0,1.0,2.869999885559082,0.019999999552965164,58.0,0.0,141.0,1.0,0.15000000596046448,0.019999999552965164,0.09000000357627869,0.0,0.3199999928474426,0.03999999910593033,0.7300000190734863,0.07999999821186066,0.10999999940395355,0.07000000029802322,-19.020000457763672,0.0,-15.5,0.2199999988079071,-18.979999542236328,0.009999999776482582,-19.40999984741211,0.009999999776482582,-16.280000686645508,0.10000000149011612,-19.34000015258789,0.009999999776482582,1.2799999713897705,0.2199999988079071,0.019999999552965164,All,Sloan,DR7
20902001,587729408611975431,0.0203000009059906,2,0.41100001335144043,15.919000000000002,15.420000076293945,0.0,15.0600004196167,0.009999999776482582,18.489999771118164,17.950000762939453,0.029999999329447746,0.029999999329447746,0.0,0.10000000149011612,0.009999999776482582,0.09000000357627869,0.27000001072883606,2.930000066757202,2.9200000762939453,2.619999885559082,2.630000114440918,2.8499999046325684,0.019999999552965164,0.0,0.0,114.0,1.0,1.7400000095367432,0.009999999776482582,38.0,0.0,117.0,1.0,0.699999988079071,0.029999999329447746,0.5899999737739563,0.019999999552965164,0.44999998807907104,0.019999999552965164,0.27000001072883606,0.019999999552965164,0.23999999463558197,0.18000000715255737,-19.3700008392334,0.0,-15.479999542236328,0.14000000059604645,-19.34000015258789,0.0,-19.68000030517578,0.009999999776482582,-17.200000762939453,0.07000000029802322,-19.559999465942383,0.009999999776482582,7.880000114440918,0.3400000035762787,0.03999999910593033,All,Sloan,DR7
20902002,587739505011720448,0.020400000736117363,2,0.4129999876022339,15.325000000000001,15.029999732971191,0.0,14.770000457763672,0.0,19.06999969482422,18.489999771118164,0.11999999731779099,0.1899999976158142,0.0,0.23999999463558197,0.0,0.6800000071525574,0.7699999809265137,7.019999980926514,6.690000057220459,5.909999847412109,5.610000133514404,2.809999942779541,0.0,0.46000000834465027,0.009999999776482582,232.0,0.0,4.869999885559082,0.009999999776482582,45.0,0.0,167.0,0.0,-0.7200000286102295,0.0,-0.2199999988079071,0.0,-0.41999998688697815,0.029999999329447746,0.10000000149011612,0.029999999329447746,0.1899999976158142,0.15000000596046448,-19.829999923706055,0.0,-18.020000457763672,0.019999999552965164,-19.600000381469727,0.0,-20.049999237060547,0.0,-18.5,0.019999999552965164,-19.75,0.009999999776482582,1.9199999570846558,0.03999999910593033,0.009999999776482582,All,Sloan,DR7
20902003,587726031711961183,0.020400000736117363,2,0.4129999876022339,12.059000000000001,16.079999923706055,0.0,15.430000305175781,0.0,18.559999465942383,17.920000076293945,0.0,0.27000001072883606,0.009999999776482582,0.27000001072883606,0.009999999776482582,0.5899999737739563,0.5899999737739563,2.930000066757202,2.930000066757202,2.240000009536743,2.240000009536743,1.659999966621399,0.009999999776482582,0.5099999904632568,0.029999999329447746,92.0,0.0,2.0399999618530273,0.009999999776482582,56.0,0.0,118.0,0.0,0.28999999165534973,0.0,0.4099999964237213,0.0,0.33000001311302185,0.029999999329447746,0.27000001072883606,0.019999999552965164,0.05000000074505806,0.05000000074505806,-18.780000686645508,0.0,-17.350000381469727,0.03999999910593033,-18.440000534057617,0.009999999776482582,-19.360000610351562,0.0,-17.940000534057617,0.03999999910593033,-19.020000457763672,0.019999999552965164,2.0299999713897705,0.009999999776482582,0.20000000298023224,All,Sloan,DR7
20902004,587736478661279939,0.020400000736117363,2,0.4129999876022339,26.579000000000004,15.180000305175781,0.0,14.819999694824219,0.0,18.670000076293945,18.149999618530273,-0.019999999552965164,0.10000000149011612,0.009999999776482582,0.25999999046325684,0.009999999776482582,0.17000000178813934,0.4099999964237213,3.2300000190734863,2.990000009536743,3.1600000858306885,2.9100000858306885,2.1500000953674316,0.009999999776482582,0.07999999821186066,0.019999999552965164,136.0,0.0,2.0199999809265137,0.0,17.0,0.0,67.0,0.0,0.10000000149011612,0.009999999776482582,0.7300000190734863,0.009999999776482582,0.27000001072883606,0.019999999552965164,0.3400000035762787,0.029999999329447746,0.11999999731779099,0.09000000357627869,-19.670000076293945,0.0,-17.149999618530273,0.10000000149011612,-19.559999465942383,0.009999999776482582,-19.959999084472656,0.0,-18.489999771118164,0.03999999910593033,-19.6299991607666,0.009999999776482582,0.8199999928474426,0.029999999329447746,0.4099999964237213,All,Sloan,DR7
20902005,587726032794419368,0.020600000396370888,2,0.4169999957084656,7.5120000000000005,16.260000228881836,0.009999999776482582,15.84000015258789,0.009999999776482582,18.829999923706055,18.329999923706055,0.019999999552965164,0.11999999731779099,0.009999999776482582,0.17000000178813934,0.009999999776482582,0.28999999165534973,0.4000000059604645,3.0799999237060547,2.990000009536743,2.2699999809265137,2.2200000286102295,1.5700000524520874,0.009999999776482582,0.20999999344348907,0.05999999865889549,-1.0,1.0,1.9299999475479126,0.009999999776482582,62.0,0.0,14.0,0.0,0.4000000059604645,0.0,0.44999998807907104,0.0,0.28999999165534973,0.019999999552965164,0.4300000071525574,0.029999999329447746,0.09000000357627869,0.05999999865889549,-18.610000610351562,0.009999999776482582,-16.270000457763672,0.05000000074505806,-18.469999313354492,0.009999999776482582,-18.959999084472656,0.009999999776482582,-17.049999237060547,0.05999999865889549,-18.75,0.009999999776482582,3.369999885559082,0.009999999776482582,0.3199999928474426,All,Sloan,DR7
20902006,587741709411876931,0.020500000566244125,2,0.41499999165534973,16.834000000000003,15.390000343322754,0.07000000029802322,15.010000228881836,0.07000000029802322,18.899999618530273,18.510000228881836,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.11999999731779099,0.019999999552965164,0.5,0.5199999809265137,4.400000095367432,4.349999904632568,4.110000133514404,4.050000190734863,2.0,0.5,0.699999988079071,0.0,100.0,2.0,2.8399999141693115,0.3100000023841858,26.0,4.0,25.0,1.0,0.20000000298023224,0.009999999776482582,0.23999999463558197,0.05999999865889549,-0.25,0.07999999821186066,0.699999988079071,0.05000000074505806,0.17000000178813934,0.11999999731779099,-19.479999542236328,0.07000000029802322,-17.0,0.1899999976158142,-19.360000610351562,0.07000000029802322,-19.75,0.07000000029802322,-17.43000030517578,0.1899999976158142,-19.6200008392334,0.07000000029802322,1.190000057220459,1.059999942779541,0.0,All,Sloan,DR7
20902007,587742573223542941,0.0203000009059906,2,0.41200000047683716,29.829000000000004,15.039999961853027,0.0,14.609999656677246,0.009999999776482582,18.5,17.770000457763672,0.07000000029802322,0.03999999910593033,0.0,0.09000000357627869,0.009999999776482582,0.18000000715255737,0.38999998569488525,4.400000095367432,4.28000020980835,3.450000047683716,3.359999895095825,1.850000023841858,0.0,0.4000000059604645,0.03999999910593033,143.0,1.0,2.6700000762939453,0.0,55.0,0.0,156.0,0.0,0.5799999833106995,0.019999999552965164,-0.20999999344348907,0.019999999552965164,0.4399999976158142,0.029999999329447746,0.5099999904632568,0.019999999552965164,0.18000000715255737,0.10999999940395355,-19.799999237060547,0.0,-16.15999984741211,0.10999999940395355,-19.760000228881836,0.0,-20.170000076293945,0.009999999776482582,-17.559999465942383,0.11999999731779099,-20.059999465942383,0.009999999776482582,3.6500000953674316,0.6700000166893005,0.0,All,Sloan,DR7
20902008,587726031710912518,0.020400000736117363,2,0.4129999876022339,53.78300000000001,14.319999694824219,0.009999999776482582,13.960000038146973,0.009999999776482582,17.389999389648438,16.979999542236328,0.05000000074505806,0.23999999463558197,0.0,0.25,0.009999999776482582,0.8199999928474426,0.8299999833106995,5.869999885559082,5.849999904632568,5.289999961853027,5.28000020980835,3.690000057220459,0.05999999865889549,0.699999988079071,0.0,76.0,0.0,3.7100000381469727,0.07999999821186066,29.0,1.0,25.0,0.0,0.44999998807907104,0.009999999776482582,0.25999999046325684,0.05000000074505806,0.3400000035762787,0.019999999552965164,0.2199999988079071,0.009999999776482582,0.25999999046325684,0.20000000298023224,-20.5,0.009999999776482582,-18.969999313354492,0.019999999552965164,-20.200000762939453,0.009999999776482582,-20.780000686645508,0.009999999776482582,-19.280000686645508,0.019999999552965164,-20.459999084472656,0.009999999776482582,7.190000057220459,0.27000001072883606,0.0,All,Sloan,DR7
20902009,587736781998588083,0.020500000566244125,2,0.414000004529953,9.441,15.960000038146973,0.0,15.539999961853027,0.0,19.229999542236328,18.670000076293945,0.05000000074505806,0.07999999821186066,0.009999999776482582,0.11999999731779099,0.009999999776482582,0.30000001192092896,0.4099999964237213,3.940000057220459,3.880000114440918,3.2100000381469727,3.1600000858306885,2.3499999046325684,0.019999999552965164,0.5699999928474426,0.05000000074505806,55.0,0.0,2.4000000953674316,0.009999999776482582,50.0,0.0,2.0,0.0,0.33000001311302185,0.009999999776482582,0.5400000214576721,0.0,0.550000011920929,0.029999999329447746,0.4099999964237213,0.05999999865889549,0.11999999731779099,0.09000000357627869,-18.899999618530273,0.0,-16.18000030517578,0.09000000357627869,-18.809999465942383,0.009999999776482582,-19.239999771118164,0.0,-16.959999084472656,0.07999999821186066,-19.100000381469727,0.009999999776482582,4.130000114440918,0.4099999964237213,0.1899999976158142,All,Sloan,DR7
20902010,588017702403178571,0.020400000736117363,2,0.414000004529953,17.098000000000003,15.699999809265137,0.009999999776482582,15.149999618530273,0.0,18.34000015258789,17.81999969482422,0.019999999552965164,0.23000000417232513,0.009999999776482582,0.20999999344348907,0.009999999776482582,0.5099999904632568,0.47999998927116394,2.819999933242798,2.8399999141693115,2.309999942779541,2.3399999141693115,1.9800000190734863,0.019999999552965164,0.699999988079071,0.0,118.0,0.0,1.850000023841858,0.009999999776482582,44.0,0.0,118.0,0.0,0.30000001192092896,0.009999999776482582,0.3799999952316284,0.0,0.4300000071525574,0.05999999865889549,0.3100000023841858,0.029999999329447746,0.23999999463558197,0.2199999988079071,-19.219999313354492,0.009999999776482582,-17.610000610351562,0.07000000029802322,-18.940000534057617,0.019999999552965164,-19.709999084472656,0.0,-18.0,0.03999999910593033,-19.459999084472656,0.009999999776482582,1.2599999904632568,0.07000000029802322,0.0,All,Sloan,DR7
20902011,587731870169170029,0.020500000566244125,2,0.414000004529953,21.464000000000002,15.319999694824219,0.029999999329447746,14.829999923706055,0.009999999776482582,18.760000228881836,18.170000076293945,0.11999999731779099,0.03999999910593033,0.009999999776482582,0.05000000074505806,0.0,0.3199999928474426,0.3700000047683716,3.7100000381469727,3.690000057220459,3.630000114440918,3.609999895095825,1.1299999952316284,0.03999999910593033,0.699999988079071,0.0,57.0,3.0,2.2699999809265137,0.009999999776482582,14.0,1.0,76.0,2.0,1.0499999523162842,0.019999999552965164,0.07999999821186066,0.07999999821186066,0.699999988079071,0.019999999552965164,0.5600000023841858,0.029999999329447746,0.2199999988079071,0.12999999523162842,-19.5,0.029999999329447746,-16.030000686645508,0.1899999976158142,-19.450000762939453,0.029999999329447746,-19.90999984741211,0.009999999776482582,-16.639999389648438,0.05000000074505806,-19.860000610351562,0.009999999776482582,2.9800000190734863,0.3400000035762787,0.0,All,Sloan,DR7
20902012,588023669705474194,0.020500000566244125,2,0.41600000858306885,15.599000000000002,15.84000015258789,0.0,15.180000305175781,0.0,18.299999237060547,17.729999542236328,-0.05000000074505806,0.6000000238418579,0.009999999776482582,0.5899999737739563,0.009999999776482582,0.8899999856948853,0.8700000047683716,3.75,3.759999990463257,2.940000057220459,2.9600000381469727,3.4000000953674316,0.019999999552965164,0.699999988079071,0.0,14.0,0.0,2.450000047683716,0.019999999552965164,28.0,0.0,14.0,1.0,0.30000001192092896,0.0,0.4099999964237213,0.0,0.23999999463558197,0.009999999776482582,0.6499999761581421,0.029999999329447746,0.18000000715255737,0.1599999964237213,-19.049999237060547,0.0,-18.5,0.009999999776482582,-18.049999237060547,0.019999999552965164,-19.639999389648438,0.0,-19.06999969482422,0.009999999776482582,-18.68000030517578,0.019999999552965164,2.8299999237060547,0.05999999865889549,0.019999999552965164,All,Sloan,DR7
20902013,587735349644165335,0.020600000396370888,2,0.41600000858306885,34.968,14.949999809265137,0.0,14.5,0.0,18.940000534057617,18.209999084472656,0.05000000074505806,0.009999999776482582,0.0,0.019999999552965164,0.0,0.07999999821186066,0.2800000011920929,4.639999866485596,4.599999904632568,4.320000171661377,4.28000020980835,0.949999988079071,0.05999999865889549,0.699999988079071,0.05999999865889549,24.0,2.0,2.7699999809265137,0.009999999776482582,30.0,0.0,14.0,1.0,-0.12999999523162842,0.03999999910593033,0.8799999952316284,0.029999999329447746,0.3100000023841858,0.029999999329447746,0.49000000953674316,0.029999999329447746,0.20000000298023224,0.12999999523162842,-19.989999771118164,0.0,-14.4399995803833,0.44999998807907104,-19.979999542236328,0.0,-20.34000015258789,0.0,-16.239999771118164,0.09000000357627869,-20.309999465942383,0.0,7.920000076293945,2.359999895095825,0.0,All,Sloan,DR7
20902014,587725577498984562,0.020600000396370888,2,0.4180000126361847,22.336000000000002,15.359999656677246,0.0,14.899999618530273,0.0,18.829999923706055,18.139999389648438,0.07999999821186066,0.10999999940395355,0.009999999776482582,0.1899999976158142,0.009999999776482582,0.36000001430511475,0.5199999809265137,4.25,4.159999847412109,3.7200000286102295,3.640000104904175,2.8299999237060547,0.009999999776482582,0.23999999463558197,0.029999999329447746,-33.0,0.0,2.5999999046325684,0.009999999776482582,41.0,0.0,5.0,0.0,0.7599999904632568,0.0,0.550000011920929,0.0,0.5299999713897705,0.029999999329447746,0.5,0.019999999552965164,0.09000000357627869,0.05999999865889549,-19.530000686645508,0.0,-17.1200008392334,0.05000000074505806,-19.40999984741211,0.009999999776482582,-19.8799991607666,0.0,-18.059999465942383,0.05999999865889549,-19.65999984741211,0.009999999776482582,3.7799999713897705,0.2199999988079071,0.10999999940395355,All,Sloan,DR7
20902015,587741815710220480,0.020500000566244125,2,0.41600000858306885,19.775000000000002,15.5,0.019999999552965164,15.09000015258789,0.009999999776482582,18.600000381469727,18.170000076293945,-0.05000000074505806,0.4399999976158142,0.07000000029802322,0.4000000059604645,0.05999999865889549,0.44999998807907104,0.4099999964237213,3.549999952316284,3.609999895095825,2.4800000190734863,2.509999990463257,2.7899999618530273,0.07000000029802322,0.4699999988079071,0.07999999821186066,151.0,3.0,2.7300000190734863,0.10999999940395355,73.0,1.0,146.0,1.0,0.5299999713897705,0.07000000029802322,0.8500000238418579,0.029999999329447746,0.6000000238418579,0.07000000029802322,0.4300000071525574,0.11999999731779099,0.23999999463558197,0.20000000298023224,-19.360000610351562,0.019999999552965164,-18.450000762939453,0.1599999964237213,-18.729999542236328,0.12999999523162842,-19.709999084472656,0.009999999776482582,-18.719999313354492,0.1599999964237213,-19.149999618530273,0.10999999940395355,0.5,0.0,0.17000000178813934,All,Sloan,DR7
20902016,588017567096373351,0.020500000566244125,2,0.41600000858306885,11.259000000000002,15.680000305175781,0.0,15.270000457763672,0.0,19.209999084472656,18.760000228881836,0.0,0.23000000417232513,0.009999999776482582,0.25,0.019999999552965164,0.6200000047683716,0.6499999761581421,7.0,6.889999866485596,4.889999866485596,4.840000152587891,3.299999952316284,0.009999999776482582,0.20000000298023224,0.029999999329447746,81.0,0.0,4.71999979019165,0.009999999776482582,68.0,0.0,49.0,0.0,0.23999999463558197,0.009999999776482582,0.5400000214576721,0.009999999776482582,0.03999999910593033,0.05000000074505806,0.6899999976158142,0.029999999329447746,0.10000000149011612,0.07000000029802322,-19.209999084472656,0.0,-17.59000015258789,0.07000000029802322,-18.93000030517578,0.019999999552965164,-19.540000915527344,0.0,-18.020000457763672,0.07999999821186066,-19.229999542236328,0.029999999329447746,3.3499999046325684,0.33000001311302185,0.019999999552965164,All,Sloan,DR7
